	Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
3107	DisGeNET	ST segment elevation (finding)	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	SCN1B
3108	DisGeNET	Stunned Myocardium	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	ATP2A2
3109	DisGeNET	Subcoronal hypospadias	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	FGFR2
3110	DisGeNET	Talipes Equinovalgus	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	B3GAT3
3111	DisGeNET	Temperature instability	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	DDC
3112	DisGeNET	Tension Headache	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	APOE
3113	DisGeNET	Testosterone measurement	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	ATP1B2
3114	DisGeNET	Thoracolumbar kyphoscoliosis	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	MGAT2
3115	DisGeNET	Trichilemmoma	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	NRAS
3116	DisGeNET	Trichinellosis	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	HSPA4
3117	DisGeNET	Troyer syndrome	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	PNPLA6
3118	DisGeNET	Tumour budding	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	NME1
3119	DisGeNET	Underdevelopment of facial bones	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	FIG4
3120	DisGeNET	Uterus absent (finding)	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	ARID1B
3121	DisGeNET	Vagina Carcinoma	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	PRDX2
3122	DisGeNET	Varicella Zoster Virus Infection	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	IDE
3123	DisGeNET	Visual Pathway Glioma	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	BRAF
3124	DisGeNET	Waardenburg Syndrome Type 1	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	DCTN6
3125	DisGeNET	Yellow/white lesions of the macula	1/6	0.4869349549321394	0.999995466824682	0	0	1.700570342205323	1.2237724692529366	ELOVL4
3126	DisGeNET	Cleft Lip with or without Cleft Palate	4/34	0.487138697165939	0.999995466824682	0	0	1.133745835316516	0.8153972577154185	GABRB3;GSTM1;CLPTM1;MYH9
3127	DisGeNET	Retrognathia	13/119	0.4872521067451862	0.999995466824682	0	0	1.0428631985280854	0.7497911257337582	CREBBP;COX7B;NDUFB11;GBA;ACTB;TMEM70;FOXP1;CCDC88A;RPS19;SLC6A9;DVL1;POLR1D;MGAT2
3128	DisGeNET	Psoriasis vulgaris	15/138	0.4881771899963088	0.999995466824682	0	0	1.0369938149142257	0.7436042528519837	CDKN2D;HSPA5;DST;ROCK2;SRSF1;PSIP1;MIF;NPEPPS;STX1B;PSMD7;PTTG1;ZMIZ1;POLR2C;PSAP;APOE
3129	DisGeNET	Anaplastic thyroid carcinoma	19/176	0.4895457956528546	0.999995466824682	0	0	1.029068524772368	0.7350402517901463	TMEM184C;WDR1;EIF1AX;GOT2;NCOA4;BRAF;PROX1;SOD2;RAP1GAP;NME1;LDHA;RAP2A;ITCH;APC;DNER;ALDH1A1;FSD1;SOCS5;CDK16
3130	DisGeNET	Bradycardia	6/53	0.4900083200508384	0.999995466824682	0	0	1.0855017080068523	0.7743240903654005	TSPYL1;DST;CACNA2D1;ADORA1;GLUL;GNAI2
3131	DisGeNET	Thick vermilion border	6/53	0.4900083200508384	0.999995466824682	0	0	1.0855017080068523	0.7743240903654005	TRIO;CDKL5;SNX14;ATP6V1B2;HNRNPH2;TCF4
3132	DisGeNET	Thrombocytosis	6/53	0.4900083200508384	0.999995466824682	0	0	1.0855017080068523	0.7743240903654005	COX8A;HSP90AA1;RPS19;RARS;CALR;SF3B1
3133	DisGeNET	Visual field constriction	6/53	0.4900083200508384	0.999995466824682	0	0	1.0855017080068523	0.7743240903654005	HGSNAT;ARL6;IDH3B;TMEM126A;CHM;PEX2
3134	DisGeNET	Gallbladder Carcinoma	25/233	0.4909200729779285	0.999995466824682	0	0	1.022039108727811	0.7271542003075436	MEG3;PHLPP1;PHB;NDRG2;HSPD1;TRO;LAPTM4B;NRAS;AKT2;UQCRFS1;SPOCK1;MAPK3;CDKN2D;GSTM1;GOT1;BDNF;DCC;MIF;TUG1;DKK3;APC;ALDH1A1;UBE2N;EIF3D;TPT1
3135	DisGeNET	liposarcoma	14/129	0.4938005807560254	0.999995466824682	0	0	1.035161042147506	0.7304339845132306	HSP90AA1;SYT1;FUS;ATRX;ATP2A2;SPPL3;FOXP1;DNM3;APC;CDK4;DDIT3;GNAS;CALR;PNPLA2
3136	DisGeNET	Progressive Neoplastic Disease	18/167	0.4945765795370145	0.999995466824682	0	0	1.0272218881346011	0.7232189369038684	GSK3B;HSPA5;IL18;XIAP;BRAF;SDHD;S100B;NRAS;TTR;CDK4;DDT;DVL1;PIN1;CHPT1;APOE;B2M;PPIA;SF3B1
3137	DisGeNET	Respiratory Distress Syndrome, Adult	20/186	0.4948685533005839	0.999995466824682	0	0	1.024471988674121	0.720678241595206	EGLN1;CYB5A;MDH1;EPAS1;HSPA4;IFRD1;IL18;SARS;MIF;NR3C1;SOD2;PLA2G7;MT3;F3;NFKBIA;MYDGF;APC;PRDX1;CHPT1;ACO2
3138	DisGeNET	Thymoma	22/205	0.4951175112493124	0.999995466824682	0	0	1.0222330654871992	0.718589107132409	CDKN2D;DCTN6;ERRFI1;GSK3B;GMFB;AQP4;BRAF;IRS2;NR3C1;CRKL;WDR11;NUDT11;PPP3CA;AHI1;NRAS;HNRNPA2B1;CNTN2;FSD1;TMED7;GAPDH;HMGN1;MAPK3
3139	DisGeNET	Apraxia, Developmental Verbal	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	CNTNAP2;TSC2;FOXP1
3140	DisGeNET	Human T-cell lymphotrophic virus, type I [HTLV-I]	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	CDKN2D;SYT1;CNTN2
3141	DisGeNET	Hydrocephalus, Normal Pressure	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	APP;LXN;APOE
3142	DisGeNET	Aortic Diseases	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	MAT2A;TSC2;SOD2
3143	DisGeNET	Bernard-Soulier Syndrome	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	PRDX2;PRNP;MYH9
3144	DisGeNET	Familial erythrocytosis	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	EGLN1;EPAS1;BPGM
3145	DisGeNET	Goiter	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	PRDX5;KCNJ10;SDHD
3146	DisGeNET	Hyperphosphatemia (disorder)	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	STX16;PRKAR1A;GNAS
3147	DisGeNET	Hypokinesia	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	MRPS16;GBA;APOD
3148	DisGeNET	Port-Wine Stain	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	GNAQ;DVL1;TSC2
3149	DisGeNET	Prolonged neonatal jaundice	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	ATP6AP1;NPC1;NPC2
3150	DisGeNET	Pseudohypoparathyroidism	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	STX16;PRKAR1A;GNAS
3151	DisGeNET	Quadriplegia	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	BCAP31;PLP1;APOE
3152	DisGeNET	Type II Mucolipidosis	3/25	0.49821658043038	0.999995466824682	0	0	1.1594801487760575	0.8078334684519118	CTSL;OGA;CTSD
3153	DisGeNET	Birthmark	5/44	0.4992289107168107	0.999995466824682	0	0	1.09010989010989	0.7572890385842184	SPRED1;CREBBP;TSC2;PTPN11;SDHD
3154	DisGeNET	Confusion	5/44	0.4992289107168107	0.999995466824682	0	0	1.09010989010989	0.7572890385842184	APP;PRNP;TOMM40;ATP1A2;SORL1
3155	DisGeNET	Endometriosis of uterus	5/44	0.4992289107168107	0.999995466824682	0	0	1.09010989010989	0.7572890385842184	NDUFA13;PAK1;GSTM1;SOD2;F3
3156	DisGeNET	Glycosuria	5/44	0.4992289107168107	0.999995466824682	0	0	1.09010989010989	0.7572890385842184	PET100;COX14;ETFB;COX6B1;COX20
3157	DisGeNET	Osteosclerosis	5/44	0.4992289107168107	0.999995466824682	0	0	1.09010989010989	0.7572890385842184	GBA;DVL1;GNAS;DMD;MAPK3
3158	DisGeNET	Peripheral motor neuropathy	5/44	0.4992289107168107	0.999995466824682	0	0	1.09010989010989	0.7572890385842184	DNAJB2;HINT1;ARL6IP1;SCP2;CHCHD10
3159	DisGeNET	Monocytic leukemia	7/63	0.499548344007347	0.999995466824682	0	0	1.0628574833174451	0.7376771936944537	TSG101;PTPN11;F3;EPS15;SNAP91;MAPK3;PICALM
3160	DisGeNET	Hyperlipidemia, Familial Combined	9/82	0.4996950082992825	0.999995466824682	0	0	1.0482981282024468	0.7272645315123502	OSBPL9;KHSRP;OSBP;PSIP1;TXNIP;HMGCR;APOE;ADD1;PNPLA2
3161	DisGeNET	Prediabetes syndrome	9/82	0.4996950082992825	0.999995466824682	0	0	1.0482981282024468	0.7272645315123502	FNDC5;HSPA5;PTPRN;GAD1;ATN1;IDE;CLOCK;APPL1;PNPLA2
3162	DisGeNET	Xeroderma Pigmentosum	11/101	0.4997762656403502	0.999995466824682	0	0	1.0392390958293538	0.720810780262603	NRAS;GSTM1;PCNA;RNF34;CDK4;CETN2;ODC1;TALDO1;BRAF;UBE2V1;GTF2H5
3163	DisGeNET	Dengue Fever	19/177	0.4999022027168187	0.999995466824682	0	0	1.0224977851135355	0.7089414714526415	IVNS1ABP;KHDRBS1;HSPA5;FBXW7;DHX9;USO1;ATN1;IL18;LSAMP;PTPN11;MIF;ELAVL1;F3;GLS;HSPD1;CDC42;NPC1;GAS6;KPNB1
3164	DisGeNET	Platelet mean volume determination (procedure)	19/177	0.4999022027168187	0.999995466824682	0	0	1.0224977851135355	0.7089414714526415	SPAG7;SERPINE2;ACTN1;TESC;STARD10;ASAP1;PTPN11;PDS5B;DNM3;NPEPPS;EHD3;NFASC;DDX39B;ARPC2;TAOK1;ELMO1;CAMTA1;CD9;PRELID3B
3165	DisGeNET	Diabetes Mellitus	159/1507	0.4999924931139939	0.999995466824682	0	0	1.0029601160106252	0.6952140349544009	ERRFI1;APP;SPARC;TUSC2;ATN1;GDE1;CISD2;IRS2;AQP4;NR3C1;ENO2;CLU;ACTB;NR3C2;TXN2;TPGS2;PCMT1;PTTG1;AKT2;KHSRP;ADORA1;LONP1;PTGDS;B2M;GLUL;AGFG1;BNIP3L;MBNL1;FBXW7;PRKCB;SACM1L;TALDO1;TSC2;PRKCA;MIF;CLIP1;DDX39B;PRKAR1A;DDIT3;PPIF;ELMO1;TXNIP;TFAM;CLOCK;PPIA;SCG2;PPID;PSMD10;INSIG2;PHB;ADIPOR1;PLA2G7;COP1;INPP5F;APOE;CYC1;CREBBP;GSTM1;SYT1;HSPA5;BDNF;HSPA4;GOT2;OGA;LNPEP;PTPRD;GNAO1;CDK4;RHEB;GNAS;PIN1;HYOU1;OGT;SNAP25;PCSK1;GSK3B;SLC25A3;PTPRN;FAF1;SETD7;ICA1;ATP2A2;PSIP1;IDE;IER3IP1;MYDGF;SEC61A1;UBL5;SPRED1;CTSL;RACK1;PHACTR1;KIF1A;CTSD;PGM1;APPL1;EIF5A;HSP90AA1;DBNL;GPX1;ELOVL4;DHPS;ATP6AP2;IL18;SYP;PROX1;F3;ETV5;NME1;PSMA6;TMEFF2;TMBIM4;KIF2A;VGF;NDUFS7;NOS1AP;MYH9;MAPT;VAMP4;TKT;SGK1;DLD;GAPDH;CRK;VAMP2;HDAC2;RNASEK;PCNA;TOMM40;XIAP;ASAP1;HMGCR;ADD1;CYGB;HSPD1;RASD1;DMD;RBBP6;MAPK3;CHGA;DUT;SEMA4D;SORT1;CNBP;GAD1;TXNRD1;IMMT;ATP2B1;S100B;SOD2;SORL1;KLF2;GATM;SUCLA2;APC;IMPDH2;BAX;RAN;PNPLA2
3166	DisGeNET	Craniofacial Abnormalities	20/187	0.5049407989921971	0.999995466824682	0	0	1.018279986789012	0.6958050587673968	GABRB3;SURF1;B3GAT3;FMR1;SATB2;ATRX;ATP6AP2;SRP68;RAD23B;ACTB;TMEM165;TMCO1;NDST1;SEC61A1;NIPBL;GNAQ;TRPS1;TCF4;TRIM37;FGFR2
3167	DisGeNET	Aortic Valve Stenosis	14/130	0.5058734751188488	0.999995466824682	0	0	1.0261795214301028	0.6993092143117317	SPARC;JUND;CNP;CNBP;ATP6AP2;OGA;MLC1;ACTB;HSPD1;PPP3CB;BSG;APOE;OGT;GAPDH
3168	DisGeNET	Congenital small ears	8/73	0.5076754369375339	0.999995466824682	0	0	1.0464766516268662	0.7094200627669881	LMBRD1;B3GAT3;ATRX;PAM16;GBA;POLR1D;LARGE1;FGFR2
3169	DisGeNET	Hypopigmentation disorder	8/73	0.5076754369375339	0.999995466824682	0	0	1.0464766516268662	0.7094200627669881	PCSK1;ZEB2;NRAS;BLOC1S6;HSPA4;FSCN1;MYO5A;LAMTOR2
3170	DisGeNET	Deafness	29/273	0.5082932079535548	0.999995466824682	0	0	1.0105321551533528	0.6838238927649599	FMR1;GBA;ZBTB20;GNS;NDRG1;PQBP1;PCLO;TTR;SRP72;OPA1;HARS;ARSB;HGSNAT;CREBBP;CDKL5;BDNF;TALDO1;BRAF;PTPN11;SDHD;COQ7;ARID1B;FIG4;PRKAR1A;GJB6;GNAS;MYH9;ITM2B;FGFR2
3171	DisGeNET	Hemophilia, NOS	6/54	0.508777803112811	0.999995466824682	0	0	1.062827536922344	0.7181992183072663	COX8A;UBL5;PRNP;CLTC;F3;ACTB
3172	DisGeNET	Hepatocellular Adenoma	6/54	0.508777803112811	0.999995466824682	0	0	1.062827536922344	0.7181992183072663	APC;GOT2;UBE2E2;PTPN11;GLUL;TMEM70
3173	DisGeNET	Acanthosis Nigricans	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	PCNA;AKT2;FGFR2;PNPLA2
3174	DisGeNET	Acinar Cell Carcinoma	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	APC;NTRK3;CASK;S100B
3175	DisGeNET	Asthenozoospermia	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	PRDX2;CFAP298;CTCF;CLU
3176	DisGeNET	Cervical Dystonia	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	PNKD;SCP2;BDNF;ATP1A3
3177	DisGeNET	Leiomyosarcoma of uterus	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	NRAS;APC;BDNF;DCC
3178	DisGeNET	Lipoidosis	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	RPS19;NPC1;NPC2;RAB11A
3179	DisGeNET	Neonatal Jaundice	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	GSTM1;ATP6AP1;NPC1;NPC2
3180	DisGeNET	Nephrogenic Diabetes Insipidus	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	COX8A;CANX;PRKCA;SLC4A4
3181	DisGeNET	PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	NTRK3;BRAF;ETV1;SDHD
3182	DisGeNET	Sparse axillary hair	4/35	0.5105286748132069	0.999995466824682	0	0	1.0971119743286606	0.737597676060813	CYB5A;GJB6;SRA1;WDR11
3183	DisGeNET	Childhood Acute Myeloid Leukemia	11/102	0.5133909803790427	0.999995466824682	0	0	1.0277611595663172	0.685226432207274	MLLT11;PTP4A2;CREBBP;NRAS;GSTM1;PDCD6;ATN1;BAALC;PSIP1;PTPN11;MT3
3184	DisGeNET	Heart Decompensation	11/102	0.5133909803790427	0.999995466824682	0	0	1.0277611595663172	0.685226432207274	CS;ACLY;GSK3B;GATM;GPX4;PDPK1;ATP2A2;ATP1A3;NRG1;SOD2;NR3C2
3185	DisGeNET	Congenital dyserythropoietic anemia, type II	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	COX8A;MGAT2
3186	DisGeNET	Dyskinesia, Medication-Induced	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	HOMER1;GAD1
3187	DisGeNET	Guillain-Barre Syndrome, Familial	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	COX8A;IL18
3188	DisGeNET	Leukodystrophy, Metachromatic	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PSAP;ACTB
3189	DisGeNET	Neuralgia, Atypical	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
3190	DisGeNET	Neuralgia, Iliohypogastric Nerve	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
3191	DisGeNET	Neuralgia, Ilioinguinal	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
3192	DisGeNET	Neuralgia, Perineal	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
3193	DisGeNET	Neuralgia, Stump	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
3194	DisGeNET	Neuralgia, Supraorbital	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
3195	DisGeNET	Neuralgia, Vidian	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
3196	DisGeNET	Primary hyperoxaluria, type I	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PRDX5;PLP1
3197	DisGeNET	Sialic Acid Storage Disease, Finnish Type (disorder)	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CHL1;LSAMP
3198	DisGeNET	XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP E	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	DDB1;UBE2V1
3199	DisGeNET	Achalasia	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	GUCY1A1;CALR
3200	DisGeNET	Achromatopsia	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	GNAQ;PNPLA6
3201	DisGeNET	Acute type B viral hepatitis	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	MYDGF;MBP
3202	DisGeNET	Adenocarcinoma of salivary gland	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	RAP1A;CDK4
3203	DisGeNET	Adult Neuronal Ceroid Lipofuscinosis	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CLCN3;CTSD
3204	DisGeNET	Arachnoid Cysts	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	SLC12A2;FGFR2
3205	DisGeNET	Auricular swelling	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	WDR26;HSPA4
3206	DisGeNET	Autosomal dominant hypocalcemia	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PRKAR1A;AP2S1
3207	DisGeNET	Autosomal Dominant Myotubular Myopathy	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	TPM3;BIN1
3208	DisGeNET	Benign neurologic neoplasms	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PCNA;F3
3209	DisGeNET	Cerebral hypomyelination	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	BCAP31;EIF2B2
3210	DisGeNET	Cervical Disc Degenerative Disorder	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	MAP1LC3A;CRK
3211	DisGeNET	Choanal stenosis	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	POLR1D;FGFR2
3212	DisGeNET	Congenital absence of jaw	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	COX7B;NDUFB11
3213	DisGeNET	Dermatofibrosarcoma	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CDK4;APOD
3214	DisGeNET	Elevated levels of phytanic acid	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PHYH;PEX2
3215	DisGeNET	Group B Streptococcal Infection	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	COX8A;IL18
3216	DisGeNET	Growth hormone excess	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PRKAR1A;GNAS
3217	DisGeNET	Hereditary persistence of fetal hemoglobin thalassemia	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	HACD1;LNPEP
3218	DisGeNET	Homozygous alpha thalassemia	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PSMA5;SCN8A
3219	DisGeNET	Increased number of platelets	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	RPS19;CALR
3220	DisGeNET	infertility tubal factor	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	HSPE1;HSPD1
3221	DisGeNET	Latent Autoimmune Diabetes in Adults	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	FABP5;GAD1
3222	DisGeNET	Limb-girdle muscle weakness	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	ALG2;CRYAB
3223	DisGeNET	Mammary Analogue Secretory Carcinoma	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	NTRK3;S100B
3224	DisGeNET	Methamphetamine dependence	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	SLC6A9;BDNF
3225	DisGeNET	Monocytoid B-cell lymphoma	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	DDX6;PIM2
3226	DisGeNET	Myxoma of the Endocardium	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	PRKAR1A;MAPK3
3227	DisGeNET	Nephropathic cystinosis	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	IL18;CTSD
3228	DisGeNET	Non-small cell carcinoma	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	NRAS;NNAT
3229	DisGeNET	Optic Nerve Glioma	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	TSC2;PDE4A
3230	DisGeNET	Papillary Meningioma	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CSTB;CTSL
3231	DisGeNET	Paraganglioma of head and neck	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	MDH2;SDHD
3232	DisGeNET	Paroxysmal Nerve Pain	2/16	0.5137419214894818	0.999995466824682	0	0	1.2146593302085456	0.8090047012914363	CACNA2D1;GFRA1
